username,location,joined,nrContributions,nrReviews,nrUpvotes,nrFollowers,followers,nrFollowing,following
bob9001,"Copenhagen, Denmark",Joined in Jul 2008,7,6,1,0,[],7,[]
rubeziute,"Nong Prue, Thailand",Joined in Nov 2008,21,15,1,0,[],0,[]
jefflB5605OS,"London, United Kingdom",Joined in Sep 2015,7,7,4,0,[],0,[]
KlausN252,"Bronshoej, Denmark",Joined in Jan 2013,20,19,3,0,[],0,[]
Texel78,"Copenhagen, Denmark",Joined in Mar 2008,40,36,11,0,[],0,[]
mogensen2018,"Copenhagen Region, Denmark",Joined in Jan 2018,709,245,75,0,[],0,[]
CPHCharlottenlund,"Copenhagen, Denmark",Joined in Feb 2020,12,12,12,1,[],0,[]
markdoc_geo,"Copenhagen, Denmark",Joined in Feb 2012,31,31,16,0,[],0,[]
HappyItMan,"Reykjavik, Iceland",Joined in Feb 2019,83,83,17,0,[],0,[]
jpflying,"Timaru, New Zealand",Joined in Dec 2007,543,418,101,5,"['EmanueleDeseo', 'bunthorn2018', 'StevenAllengood', 'BeerFrogg', 'neustrup01']",1,[]
jussiatm,"Helsinki, Finland",Joined in Sep 2014,5,5,1,0,[],0,[]
trico2910,"Burnaby, Canada",Joined in Feb 2014,76,63,15,0,[],0,[]
GetMyFood,"London, United Kingdom",Joined in Sep 2016,111,111,177,0,[],0,[]
Hotfarm,"Copenhagen, Denmark",Joined in Jul 2011,464,311,115,2,"['Loumse', 'jovianreyes']",0,[]
OleTr,"Vedbaek, Denmark",Joined in Jul 2010,171,47,57,21,[],0,[]
Bulskov,"Soroe, Denmark",Joined in Jul 2011,30,30,8,0,[],0,[]
tiitu26,,Joined in Dec 2018,19,19,2,0,[],0,[]
Aussieindk,"Amsterdam, The Netherlands",Joined in Nov 2018,16,16,4,0,[],0,[]
NewfMobile,"New York City, New York",Joined in Aug 2015,9,9,1,0,[],0,[]
skovmeister,"Copenhagen, Denmark",Joined in Sep 2015,162,48,29,0,[],0,[]
Ccs133,Kuala Lumpur,Joined in Mar 2013,60,60,29,0,[],0,[]
Martin_the_Dane,"Dublin, Ireland",Joined in May 2013,75,72,48,0,[],0,[]
Naseal,"San Diego, California",Joined in Mar 2015,19,18,4,0,[],0,[]
hirnograph,"Aarau, Switzerland",Joined in Jun 2008,567,567,206,2,[],0,[]
julieeI3217DT,"Basel, Switzerland",Joined in Oct 2015,82,30,9,0,[],2,['dimak475']
Louisebwa,"Copenhagen, Denmark",Joined in Jan 2016,9,9,8,0,[],0,[]
JensPerregaard,"Munich, Germany",Joined in Mar 2010,393,335,104,0,[],2,[]
Michel_Honore,"Holte, Denmark",Joined in Apr 2008,141,140,27,0,[],0,[]
netekeumj,,Joined in Jul 2013,66,43,16,0,[],0,[]
toronto23frank,toronto,Joined in Jun 2009,165,165,102,0,[],0,[]
17annen,"Copenhagen, Denmark",Joined in Dec 2013,160,127,58,7,[],0,[]
CarolineS995,"Sainte-Agnes, France",Joined in Apr 2008,91,47,22,3,[],0,[]
Bregenholt99,Søborg,Joined in Dec 2008,375,209,48,2,[],0,[]
Lasse1973,"Copenhagen, Denmark",Joined in Apr 2010,71,68,52,0,[],0,[]
MasterLukeDenmark,"Holte, Denmark",Joined in Jul 2008,24,23,5,0,[],0,[]
GLOBETROTTER89,"Copenhagen, Denmark",Joined in Oct 2004,202,65,35,1,[],0,[]
468henrikt,"Copenhagen, Denmark",Joined in Mar 2015,215,211,98,0,[],0,[]
kristin_cudahy,"Indianapolis, Indiana",Joined in Feb 2011,107,98,63,2,[],0,[]
Vagabonde_Gourmande,"Laguna Beach, California",Joined in Jul 2010,101,96,77,0,[],0,[]
Lisa_Lawrie,"Copenhagen, Denmark",Joined in Dec 2007,65,62,22,1,[],1,['alexlM9603BX']
tuneh2014,"Kongens Lyngby, Denmark",Joined in Jan 2010,319,318,394,1,[],0,[]
Kkyriaki,"Athens, Greece",Joined in Nov 2014,81,77,28,0,[],0,[]
marcov262,"Zaltbommel, The Netherlands",Joined in Feb 2014,56,55,26,0,[],0,[]
SheldonHW,"Longboat Key, Florida",Joined in Nov 2008,996,140,185,2,[],0,[]
GrisVoyageurs,"Bedarieux, France",Joined in Aug 2009,665,334,88,1,['Mohammadhaque007'],0,[]
tree3te,"Florence, Italy",Joined in Mar 2012,67,67,55,0,[],0,[]
fussybear55,"Geneva, Switzerland",Joined in Nov 2012,13,13,5,0,[],0,[]
dioladetus,"Hillerod, Denmark",Joined in Dec 2012,8,8,5,0,[],0,[]
NilsMS,"Bergen, Norway",Joined in Apr 2013,126,126,37,0,[],0,[]
bartholdy,Copenhagen,Joined in Apr 2008,12,12,3,0,[],0,[]
MichaelFleischer,"Taarnby, Denmark",Joined in Sep 2012,109,78,18,0,[],0,[]
klitgaardj,"Copenhagen, Denmark",Joined in Apr 2012,111,69,65,0,[],0,[]
PubLover7,"Jersey, United Kingdom",Joined in Apr 2007,106,106,64,1,['gerardcM3705TK'],0,[]
bklynwanderer,Brooklyn,Joined in Feb 2009,29,29,18,0,[],0,[]
juliannachong,SG,Joined in Sep 2011,8,8,8,0,[],0,[]
BigSur707,"Paris, France",Joined in Sep 2012,310,264,159,4,"['Pilot6', 'alexandrem595', '869RobertH', 'BasketJudge']",0,[]
getsemane,København,Joined in Feb 2007,165,97,277,1,['Loumse'],0,[]
SUNDBOBandB,HelsingørDenmark,Joined in Oct 2008,36,36,7,0,[],0,[]
fublife,"Copenhagen, Denmark",Joined in Jul 2008,261,157,824,2,[],0,[]
claus007,"Copenhagen, Denmark",Joined in Apr 2011,178,158,67,0,[],0,[]
Pvspims,"Dallas, Texas",Joined in Dec 2005,112,70,23,1,[],0,[]
torbenDenmark,"Helsingoer Municipality, Denmark",Joined in Apr 2009,271,267,181,0,[],0,[]
traveller88888london,london,Joined in Mar 2006,35,27,43,0,[],0,[]
charylg2015,"White River Junction, Vermont",Joined in Oct 2005,21,20,23,0,[],0,[]
Palmeroa,"Brussels, Belgium",Joined in Oct 2008,910,910,1280,1,['G6128EHjuliend'],3,[]
261lottea,,Joined in Jul 2020,1,1,0,0,[],0,[]
Mobile397453,,Joined in Oct 2012,2,2,0,0,[],0,[]
joacimnorway,"Drobak, Norway",Joined in Oct 2009,467,450,136,1,[],0,[]
Stausland,"Hong Kong, China",Joined in Apr 2012,50,24,11,2,[],0,[]
anatomydescoffier,,Joined in Sep 2019,1,1,3,0,[],0,[]
Thedane80,"Copenhagen, Denmark",Joined in Jul 2007,78,45,34,2,[],0,[]
GMSheratonBahrain,Bahrain,Joined in Sep 2008,7,1,0,0,[],0,[]
Seacroft,"Kuala Lumpur, Malaysia",Joined in Jan 2006,590,582,256,1,[],1,[]
taiwoo-cou,,Joined in Sep 2012,19,11,4,0,[],0,[]
SallyFromSydney,,Joined in Oct 2011,110,47,20,1,[],3,[]
foodieonamission87,,Joined in Jan 2019,1,1,0,0,[],0,[]
N1929YLjohnw,,Joined in Feb 2017,27,27,6,0,[],0,[]
joackims2016,,Joined in Jan 2016,6,6,1,0,[],0,[]
FeliciaS647,"Stockholm, Sweden",Joined in Sep 2013,4,2,1,0,[],0,[]
kavitshah39,"London, United Kingdom",Joined in Jun 2018,2,1,3,0,[],0,[]
CLyNghvam,"Copenhagen, Denmark",Joined in May 2009,98,14,21,3,[],6,"['Claramai', 'danielpJ5678US', 'Stefan0wich', 'Luisbenduris', 'Mihiri69', '372ashvinm']"
Niklas_ln,,Joined in Dec 2012,15,6,4,0,[],0,[]
Dagbog,"Bergen, Norway",Joined in Nov 2007,25,25,9,0,[],0,[]
thomashakansson,"Malmö, Sweden",Joined in Nov 2012,6,1,0,0,[],0,[]
REM2397,"Espoo, Finland",Joined in Dec 2016,15,15,4,0,[],0,[]
AppleTraveler8,"Aarhus, Denmark",Joined in Oct 2010,4,3,4,0,[],0,[]
150rebekkat,"Copenhagen, Denmark",Joined in Apr 2017,1,1,2,0,[],0,[]
hej111111111,"Vallda, Sweden",Joined in Aug 2016,16,16,8,0,[],0,[]
DragonChowhound,"Southlake, Texas",Joined in Feb 2013,263,263,164,0,[],0,[]
KN0509,"Copenhagen, Denmark",Joined in Sep 2009,97,96,38,0,[],0,[]
mehmettaran,"Copenhagen, Denmark",Joined in Sep 2019,8,6,15,0,[],0,[]
spogoz,"Newburyport, Massachusetts",Joined in Mar 2010,53,53,17,0,[],0,[]
TG2580,"Beerzel, Belgium",Joined in Jun 2018,1,1,0,0,[],0,[]
A4114XBbrians,"Copenhagen, Denmark",Joined in Apr 2017,93,41,11,1,[],0,[]
MDAylott,essex,Joined in Mar 2008,5,5,1,0,[],0,[]
erikkjaer,"Copenhagen, Denmark",Joined in Sep 2016,3,3,1,0,[],0,[]
SUESANTIGUO,,Joined in Jun 2013,1,1,1,0,[],0,[]
HildeHS,"Copenhagen, Denmark",Joined in Oct 2015,2,2,1,0,[],0,[]
benjaminl338,"Kastrup, Denmark",Joined in Nov 2015,523,222,49,0,[],0,[]
kaunne,,Joined in Oct 2019,4,1,1,0,[],0,[]
askilr2020,,Joined in Mar 2020,2,1,1,0,[],0,[]
144mathijsv,,Joined in Feb 2020,1,1,1,0,[],0,[]
christiaanv623,,Joined in Jul 2019,3,1,1,0,[],0,[]
H2701MCmichellev,,Joined in Feb 2020,2,1,1,0,[],0,[]
paranoid1,"Copenhagen, Denmark",Joined in Jun 2015,34,21,2,0,[],0,[]
angnzkiwi,"Chania Prefecture, Greece",Joined in Dec 2019,2,2,1,0,[],0,[]
rdance1989,,Joined in Oct 2012,5,5,1,0,[],0,[]
PanagiotisStav,"Copenhagen, Denmark",Joined in Feb 2017,3,2,2,0,[],0,[]
tosimu,"Nuuk, Greenland",Joined in Nov 2019,1,1,1,0,[],0,[]
G7035KMcarlosv,"Bangkok, Thailand",Joined in Jul 2018,1,1,1,0,[],0,[]
pauli31jo,,Joined in Oct 2019,2,1,1,0,[],0,[]
278calina,"Lynge, Denmark",Joined in Feb 2017,1,1,1,0,[],0,[]
ZealandRedSquirrels,"Lilleroed, Denmark",Joined in Oct 2016,4,4,4,0,[],0,[]
I4645GApeterk,"Edinburgh, United Kingdom",Joined in Aug 2014,1,1,1,0,[],0,[]
P9470XPalexb,"Amsterdam, The Netherlands",Joined in May 2014,66,61,42,0,[],0,[]
andreasraaschou,"Hoersholm, Denmark",Joined in Aug 2018,3,3,1,0,[],0,[]
TinePlambech,,Joined in Jun 2008,3,2,1,2,[],0,[]
242svantej,"Copenhagen, Denmark",Joined in Dec 2016,9,7,1,0,[],0,[]
61dittev,"Copenhagen, Denmark",Joined in Jul 2017,4,4,0,0,[],0,[]
Simon_de_Montfort,United Kingdom,Joined in Jun 2007,66,46,28,0,[],0,[]
kas061,"Copenhagen, Denmark",Joined in Apr 2017,2,2,0,0,[],0,[]
RvMDl,"Bengaluru, India",Joined in Oct 2013,312,175,241,2,"['l0yis0', 'ashokaa862']",1,[]
Dragonfly2505,,Joined in Dec 2007,2,1,0,0,[],0,[]
Scubadoo2013,"Ringsted, Denmark",Joined in Jul 2012,100,63,37,0,[],0,[]
VicM1973,"Edinburgh, United Kingdom",Joined in Jun 2013,2,2,0,0,[],0,[]
Dickie51,Bedfordshire,Joined in May 2010,5,5,0,0,[],0,[]
Mark_Reynolds1974,"Tadworth, United Kingdom",Joined in Jul 2008,196,195,56,1,['Naovice'],0,[]
Es_Haesli,"Zurich, Switzerland",Joined in Dec 2014,25,24,7,0,[],0,[]
knbo1,,Joined in Dec 2019,1,1,1,0,[],0,[]
Bjarke-B,"Aarhus, Denmark",Joined in Apr 2012,18,18,8,0,[],0,[]
jmertane,"Helsinki, Finland",Joined in May 2016,15,15,2,0,[],0,[]
jeroensonck,"Brussels, Belgium",Joined in Sep 2018,15,7,10,0,[],0,[]
mb328,"The Hague, The Netherlands",Joined in Dec 2013,4,4,4,0,[],0,[]
Facollia,"Milan, Italy",Joined in Sep 2008,79,79,113,1,['CristinaR2551'],1,[]
outlaws_2000,"Limassol City, Cyprus",Joined in Dec 2006,621,235,123,3,"['Thai_Zab_Athens', 'dalec225', 'minasilver2016']",0,[]
naghmecph,"Copenhagen, Denmark",Joined in Nov 2019,2,2,0,1,[],0,[]
Arvena_Vanimelda,"Geneva, Switzerland",Joined in Jul 2010,29,11,14,0,[],0,[]
lmhirving,"Sault Ste. Marie, Canada",Joined in Aug 2013,42,42,26,0,[],0,[]
mnl22,"Hvalsoe, Denmark",Joined in Jul 2011,20,20,12,0,[],0,[]
vascon2016,"Porto, Portugal",Joined in Feb 2010,6,6,10,0,[],0,[]
flaviator,"San Diego, California",Joined in Feb 2007,914,277,205,1,[],0,[]
1travelgaga,,Joined in Jul 2009,124,26,4,0,[],0,[]
JanL21,"Tel Aviv, Israel",Joined in Sep 2012,25,23,7,1,['rafaeloX8234XM'],1,[]
AngelaCorrig,"Dunsborough, Australia",Joined in Oct 2013,83,74,36,0,[],0,[]
gary_edin,"Edinburgh, United Kingdom",Joined in Mar 2011,59,59,29,0,[],0,[]
Sailthtbay,,Joined in Oct 2008,91,81,30,0,[],1,[]
56fransv,,Joined in Aug 2014,49,39,61,0,[],0,[]
DrDDF,"Corsicana, Texas",Joined in Aug 2009,116,111,72,0,[],5,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'wineenthusiast']"
Cph2412,,Joined in Aug 2019,1,1,0,0,[],0,[]
emmaholmich,,Joined in Mar 2017,4,3,1,0,[],0,[]
frogprince,"Medina, WA",Joined in Nov 2005,192,183,231,1,[],0,[]
IsabellaN216,,Joined in Jan 2013,1,1,0,0,[],0,[]
enokimushroom,"Boston, Massachusetts",Joined in Jul 2007,40,31,38,0,[],0,[]
jaheyboer,"San Francisco, California",Joined in Dec 2017,3,3,3,0,[],0,[]
maijaj2019,"Nazare, Portugal",Joined in Jun 2019,2,1,2,0,[],0,[]
190uril,,Joined in Sep 2018,5,5,0,0,[],0,[]
OaktownDave,"Oakland, California",Joined in Sep 2014,21,20,10,0,[],0,[]
MMorin811,,Joined in Jun 2019,1,1,2,0,[],0,[]
schmiedlsus,"Berlin, Germany",Joined in Jun 2019,3,3,1,0,[],0,[]
NGG-22,Asia,Joined in Jan 2007,58,58,138,0,[],0,[]
ToroGinger,"New York City, New York",Joined in Jan 2018,19,19,7,0,[],0,[]
julie-sol88,"Oslo, Norway",Joined in Aug 2015,26,26,30,0,[],0,[]
ESK,"Dmitrov, Russia",Joined in Jul 2018,20,20,23,0,[],0,[]
rolfhilke,"Auckland Central, New Zealand",Joined in Jan 2013,32,31,11,0,[],0,[]
nicholasberg,"Copenhagen, Denmark",Joined in Nov 2012,80,80,23,0,[],0,[]
CarolineGje,,Joined in Jun 2019,1,1,0,0,[],0,[]
sarahknowsfood,,Joined in Jan 2019,7,3,0,0,[],0,[]
BadSeedMcr,"Greater Manchester, United Kingdom",Joined in Jun 2018,10,9,7,0,[],0,[]
prhwa,"Dallas, Texas",Joined in Jun 2018,14,14,17,0,[],0,[]
ekstaf,,Joined in Mar 2019,1,1,0,0,[],0,[]
bioentrepreneur,"San Francisco, California",Joined in Mar 2010,29,29,19,0,[],0,[]
fullofwitt,"Chicago, Illinois",Joined in Oct 2011,494,148,87,3,"['VisitIran0098', 'thaipq2019', 'joe33mk0']",0,[]
SamuliL33,"Klaukkala, Finland",Joined in Sep 2014,24,9,2,0,[],0,[]
271russelle,"Huntingdon, United Kingdom",Joined in Jul 2014,49,37,19,0,[],0,[]
outi612018,"Lohja, Finland",Joined in Jul 2018,19,15,0,0,[],0,[]
DerrickJS,"Esher, United Kingdom",Joined in Jul 2009,791,389,248,1,[],1,['Tripadvisor']
minhn299,"Almhult, Sweden",Joined in Apr 2015,43,17,10,0,[],0,[]
lauraarchi,,Joined in Dec 2012,9,1,0,0,[],0,[]
moalbuquerque,"Lisbon, Portugal",Joined in Mar 2009,167,62,15,3,[],3,"['Jetsetter', 'TimeOut', 'SKImagazine']"
TageR83,"Copenhagen, Denmark",Joined in Oct 2012,24,19,17,1,[],0,[]
954trinea,"Cape Town Central, South Africa",Joined in Feb 2016,4,3,0,0,[],0,[]
D6078EIjohnh,"Copenhagen, Denmark",Joined in Dec 2012,5,5,4,1,[],0,[]
dinest2014,"Helsingoer, Denmark",Joined in Mar 2012,14,11,14,1,['339heleneb'],0,[]
Emmanordstrom,Denmark,Joined in Jun 2015,14,5,1,0,[],0,[]
torepeterw,"Duong Dong, Vietnam",Joined in Jun 2018,4,4,0,0,[],0,[]
Frederikbo,,Joined in Jan 2019,4,1,0,0,[],0,[]
gustavff_95,,Joined in Jan 2019,4,3,0,0,[],0,[]
SindingA,"Frederiksberg, Denmark",Joined in Oct 2018,2,2,2,0,[],0,[]
VeroDenmark,,Joined in Apr 2012,1,1,0,0,[],0,[]
25narcisap,"Bucharest, Romania",Joined in Oct 2018,2,2,0,0,[],0,[]
Sylcis90,"Portici, Italy",Joined in Jul 2019,23,10,0,0,[],0,[]
Stepho777,"Sydney, Australia",Joined in Feb 2015,154,88,18,0,[],0,[]
james-powerdad,"Sydney, Australia",Joined in Jan 2020,2,1,1,0,[],0,[]
KnifeRiver,"Knife River, Minnesota",Joined in Apr 2008,43,36,17,0,[],0,[]
Pussfeller,"Vaga Municipality, Norway",Joined in Apr 2014,16,7,3,0,[],0,[]
CougarSanDiego,"Paris, France",Joined in Jul 2007,28,24,15,0,[],0,[]
Orkneyshell,,Joined in Jan 2012,27,27,33,0,[],0,[]
thomashN5515UQ,,Joined in Aug 2012,3,3,0,0,[],0,[]
9toby,Copenhagen,Joined in Dec 2011,198,83,56,0,[],0,[]
SompopK,"Virum, Denmark",Joined in Jul 2012,8,8,5,0,[],0,[]
piofun,"Malmö, Sweden",Joined in Oct 2007,49,31,16,1,[],1,['173pernillea']
TobiasCopenhagen,Copenhagen,Joined in Feb 2011,25,18,11,0,[],0,[]
global_foodie_fan,"London, United Kingdom",Joined in May 2011,20,17,45,0,[],0,[]
msoljean,"Copenhagen, Denmark",Joined in Jul 2019,2,2,1,0,[],0,[]
morteng843,"Lucerne, Switzerland",Joined in Dec 2007,57,36,56,1,[],0,[]
Karmalion,"Reykjavik, Iceland",Joined in May 2019,28,28,2,0,[],0,[]
martinea974,"Copenhagen, Denmark",Joined in Nov 2007,42,31,11,0,[],0,[]
JillianNP,"New York City, New York",Joined in May 2013,37,37,14,0,[],0,[]
922henrika,"Gentofte, Denmark",Joined in Aug 2014,285,162,24,0,[],0,[]
larsCopenhagen,"Copenhagen, Denmark",Joined in Mar 2008,13,13,6,0,[],0,[]
KrisSA123,"Frederiksberg, Denmark",Joined in Sep 2013,165,56,38,0,[],0,[]
lasselaun,"Gentofte Municipality, Denmark",Joined in Feb 2013,8,7,1,0,[],0,[]
nielsenmortenh,"Kolding, Denmark",Joined in Jul 2016,131,85,37,0,[],0,[]
TGorrissen,"Copenhagen, Denmark",Joined in Jan 2010,91,65,56,2,[],0,[]
Nick71959,"Caversham, United Kingdom",Joined in Sep 2008,117,72,74,0,[],0,[]
JessyStaffy,"Hengoed, United Kingdom",Joined in Nov 2007,65,50,15,1,[],43,[]
ThomasvonBruhnHinne,"Kongens Lyngby, Denmark",Joined in Apr 2015,6,2,0,0,[],5,[]
469esterh,"Hedehusene, Denmark",Joined in Apr 2008,268,205,53,0,[],1,[]
NataliePatricia,"San Francisco, California",Joined in Apr 2007,621,386,210,0,[],0,[]
SolveigWN,"Roskilde, Denmark",Joined in Jan 2013,8,6,2,0,[],0,[]
LarsBA,"Niva, Denmark",Joined in Jun 2012,126,110,73,2,[],0,[]
catherinefogel,"Frederiksberg, Denmark",Joined in Aug 2015,147,37,22,0,[],0,[]
Britomart888,"Taipei, Taiwan",Joined in Mar 2014,40,29,10,0,[],0,[]
mikefoxy91,"Copenhagen, Denmark",Joined in Jul 2019,2,2,0,0,[],0,[]
AlberteLN,"Copenhagen, Denmark",Joined in Feb 2012,16,16,4,0,[],0,[]
U5097OCthomaso,"Moss, Norway",Joined in Jul 2020,1,1,0,0,[],0,[]
christinewkj,,Joined in Aug 2017,2,2,1,0,[],0,[]
Drovin1159,"Gentofte Municipality, Denmark",Joined in Jul 2013,99,98,32,1,[],5,[]
TimManchester,"Sale, United Kingdom",Joined in Feb 2004,943,370,142,5,[],10,"['Tripadvisor', 'NatGeo', 'TravelandLeisure', 'TravelChannel', 'CNTraveler', 'thisisinsider', 'nationalparktrips', 'OutsideMagazine', 'theplanetd', 'luxurytravel']"
DocSun,,Joined in Dec 2011,10,10,7,0,[],0,[]
Nunton,,Joined in Aug 2019,1,1,0,0,[],0,[]
Jonny02uk,"Sale, United Kingdom",Joined in Jul 2016,52,27,7,0,[],0,[]
R1airone,"Paris, France",Joined in May 2016,26,26,46,1,['Ambassador808540'],0,[]
I3543TOamandaa,"Wilmslow, United Kingdom",Joined in Sep 2015,93,55,14,0,[],0,[]
Skyehiker,"London, United Kingdom",Joined in May 2007,60,56,50,0,[],0,[]
Isse79,"Dublin, Ireland",Joined in Jun 2009,97,70,18,0,[],0,[]
Savicph,"Copenhagen, Denmark",Joined in Sep 2016,6,6,2,0,[],0,[]
asiavito,"Geneva, Switzerland",Joined in Feb 2012,123,123,42,1,['omadbek'],0,[]
cserafino23,"Trenton, New Jersey",Joined in Aug 2018,750,288,102,0,[],0,[]
F7292PBjohnr,"Maastricht, The Netherlands",Joined in Apr 2017,4,3,1,0,[],0,[]
dgg64,"Edinburgh, United Kingdom",Joined in Sep 2011,51,51,44,0,[],0,[]
Katia_David_CPH,"Copenhagen, Denmark",Joined in May 2016,11,11,1,0,[],0,[]
LuC13579,New Zealand,Joined in Nov 2015,38,30,15,0,[],0,[]
Edradour,"London, Canada",Joined in Jul 2007,671,98,120,0,[],0,[]
MaleneK62,"Helsingoer, Denmark",Joined in Nov 2008,14,6,2,0,[],0,[]
Companion620866,"Orlando, Florida",Joined in Jan 2016,2,2,0,0,[],0,[]
V7492KKmartind,"Taunton, United Kingdom",Joined in Mar 2012,12,12,7,0,[],0,[]
902magdalenad,"Krakow, Poland",Joined in Sep 2017,6,4,0,0,[],0,[]
jamessW8845DN,"Arlington, Virginia",Joined in Jan 2017,204,98,191,1,['foodiristaa'],0,[]
charding81,"Polebrook, United Kingdom",Joined in Oct 2009,58,56,12,0,[],0,[]
Jerpet,"Vienna, Austria",Joined in Oct 2013,8,7,17,0,[],0,[]
alicebR3513YR,"London, United Kingdom",Joined in Sep 2015,10,10,6,0,[],0,[]
tinachok,"Kuala Kubu Baharu, Malaysia",Joined in Oct 2007,42,10,32,3,"['sam11wong', '761irenet', 'jasonchok82']",2,"['RitchieY', 'sam11wong']"
rabello10,,Joined in Aug 2019,1,1,0,0,[],0,[]
Barbra1942,,Joined in Jun 2019,1,1,0,0,[],0,[]
66travieosa,"Sarasota, Florida",Joined in May 2012,22,18,3,0,[],0,[]
817maxc,,Joined in Mar 2015,112,45,18,0,[],0,[]
RUSTAM08,"Baku, Azerbaijan",Joined in Jul 2019,7,5,9,0,[],0,[]
jonathanraveh,,Joined in Oct 2012,38,15,1,0,[],0,[]
210christophm,"Zurich, Switzerland",Joined in Apr 2014,45,17,5,0,[],0,[]
Samoht60,"Canton of Zurich, Switzerland",Joined in Apr 2007,146,146,109,0,[],0,[]
lizdiscovers,"Bray on Thames, United Kingdom",Joined in Jan 2008,466,191,221,4,"['TeenDiscovers', '998tons', 'RohoRoadwarrior', 'JonnersB']",6,[]
lolongan,France,Joined in May 2006,303,114,177,0,[],0,[]
102bradleym,"Burlington, Canada",Joined in Aug 2013,66,47,15,0,[],0,[]
JoannaGC,"Ann Arbor, Michigan",Joined in Jun 2011,13,11,14,0,[],0,[]
BiggySmiles,"London, United Kingdom",Joined in May 2018,10,10,11,0,[],0,[]
Matkaajaksi,,Joined in Jun 2019,3,3,0,0,[],0,[]
kelangst,"Munich, Germany",Joined in Mar 2005,61,30,103,0,[],0,[]
M_Stoneway,"London, United Kingdom",Joined in Nov 2009,89,86,97,0,[],0,[]
fijnproever_824,"Groningen, The Netherlands",Joined in Nov 2011,106,83,65,0,[],2,"['307maaikem', 'ErikW_13']"
MatteWeien,"Smoerum, Denmark",Joined in Jul 2017,3,3,0,0,[],0,[]
Dtr2016,"Brussels, Belgium",Joined in Feb 2016,57,52,22,1,['mcfly40'],0,[]
J8604RBstevew,"Bath, United Kingdom",Joined in Feb 2016,33,23,12,0,[],1,[]
madhulikag2016,,Joined in Jun 2016,5,1,0,0,[],0,[]
97maartenb,"Rotterdam, The Netherlands",Joined in Aug 2015,295,147,50,0,[],0,[]
Pjverlinden,,Joined in Jun 2011,112,30,7,0,[],0,[]
Bloemski,Amsterdam,Joined in Jun 2008,180,122,97,0,[],0,[]
Suzawilli,"Llanvair Kilgeddin, United Kingdom",Joined in Aug 2015,94,72,73,0,[],2,[]
kie72,Amsterdam,Joined in Jun 2010,22,22,26,0,[],0,[]
BroshNissimov,,Joined in Apr 2013,28,23,14,1,['yuraka2019'],0,[]
JulesVerneJr,Georgia,Joined in Oct 2009,58,58,28,0,[],0,[]
chicagoshamrock,"Chicago, Illinois",Joined in Aug 2015,3,3,0,0,[],0,[]
drjan2016,"Sydney, Australia",Joined in Mar 2010,37,31,25,0,[],0,[]
G544NUbobp,,Joined in Oct 2018,1,1,0,0,[],0,[]
CharlieB335,"London, United Kingdom",Joined in Aug 2012,65,32,29,1,['mamboviaggi'],3,[]
RieJohansen,,Joined in Jul 2013,1,1,0,0,[],0,[]
waldshut,"Philadelphia, Pennsylvania",Joined in Feb 2015,162,76,31,0,[],0,[]
pernilleerbo,,Joined in Oct 2008,6,2,0,0,[],0,[]
Lampinenma94,"Helsinki, Finland",Joined in Apr 2016,6,2,0,0,[],0,[]
YYB39,"Haifa, Israel",Joined in Apr 2012,80,53,28,0,[],0,[]
terhijoha,,Joined in Dec 2018,1,1,0,0,[],0,[]
kuisch,"Houten, The Netherlands",Joined in Nov 2008,226,127,57,1,[],0,[]
Juliex66,"Basel, Switzerland",Joined in Feb 2010,14,14,5,0,[],0,[]
samuelbQ8241DN,,Joined in Mar 2017,11,6,5,0,[],0,[]
flower04,"Oesterbro, Denmark",Joined in Nov 2009,25,24,22,1,[],0,[]
mcphdk,,Joined in Nov 2018,1,1,0,0,[],0,[]
ffffrederik,,Joined in Jun 2012,4,3,1,0,[],0,[]
naHrM,"Copenhagen, Denmark",Joined in Sep 2015,4,4,4,0,[],0,[]
cmart72,"Oxford, United Kingdom",Joined in Dec 2015,178,177,84,1,[],1,['CJH2307']
BaaRickmansworth,"Rickmansworth, United Kingdom",Joined in Aug 2010,23,23,7,0,[],0,[]
kristenmY9795QP,"Chicago, Illinois",Joined in Jul 2016,3,3,0,0,[],0,[]
C403KBphilipb,"Frederiksberg, Denmark",Joined in Aug 2016,1,1,0,0,[],0,[]
Sightsaver,"Cardiff, United Kingdom",Joined in Apr 2008,60,56,35,0,[],1,['tripinavan']
Rinsccr8,"Boston, Massachusetts",Joined in Oct 2018,3,3,1,0,[],0,[]
BexBennett9,"Derby, United Kingdom",Joined in Oct 2009,75,71,44,0,[],0,[]
Phobulous,"London, United Kingdom",Joined in Sep 2018,72,29,54,0,[],0,[]
lafk71,"Scotland, United Kingdom",Joined in Aug 2007,8,7,17,0,[],0,[]
Crimmins23,"New York City, New York",Joined in Oct 2018,1,1,1,0,[],0,[]
callmack,"Glasgow, United Kingdom",Joined in Oct 2014,12,11,14,0,[],2,"['Tripadvisor', 'CNTraveler']"
Seanaodhmacr,"Dublin, Ireland",Joined in Sep 2015,174,137,35,0,[],0,[]
651kentw,"Copenhagen, Denmark",Joined in Nov 2012,178,56,9,3,[],5,[]
oldcomfysofa,"London, United Kingdom",Joined in Sep 2017,13,10,22,0,[],0,[]
Adamwaller89,"Stockholm, Sweden",Joined in Jul 2015,9,8,1,0,[],0,[]
